timestamp_sec,packet_size_bytes,delay_us
0.002883,1467.6,1.0331
0.002888,1106.2,4.1119
0.002889,1407.7,1.2372
0.002889,524.0,1.1260
0.002890,307.8,0.5683
0.002893,294.7,0.5252
0.002894,294.1,0.6546
0.002901,978.4,0.5799
0.002904,394.7,0.7625
0.002908,361.7,0.2686
0.002910,715.5,0.5665
0.002919,896.4,0.7993
0.002919,4650.7,1.0917
0.002928,1290.1,0.3489
0.002928,981.0,2.0381
0.002929,1657.8,1.2179
0.002935,1086.0,2.6586
0.002938,1317.4,1.5587
0.002938,798.8,1.8782
0.002954,304.1,0.5659
0.002956,2394.1,1.0701
0.002956,1155.6,1.0593
0.002963,3785.6,1.6849
0.002964,569.2,4.1042
0.002967,1684.7,0.9606
0.002968,560.2,1.0189
0.002976,1108.9,1.3452
0.002977,639.4,1.7165
0.002981,1100.6,0.9330
0.002982,7695.3,1.2433
0.002989,630.3,0.1391
0.002992,455.2,0.5984
0.002994,612.3,7.2000
0.003000,813.2,5.7948
0.003001,1036.3,1.8236
0.003007,2033.1,1.4017
0.003009,234.2,1.6040
0.003012,1103.0,0.9506
0.003013,1347.3,1.7092
0.003016,4499.2,0.8788
0.003017,2521.2,2.2499
